"ID","Term_Description","Fold_Enrichment","occurrence","support","lowest_p","highest_p","Up_regulated","Down_regulated","Cluster","Status"
"GO:0008360","regulation of cell shape",3.46697318007663,10,0.0225,4.59114455171234e-05,0.0129170121260527,"LPAR1, FYN, PTK2, FGD5","ANXA1, CRK, DLG1, VEGFA, DLC1, EPB41L3, SH3KBP1, FGD4, SYNE3",23,"Representative"
"GO:0045667","regulation of osteoblast differentiation",10.000884173298,10,0.0475,5.1143541469409e-05,0.00261149256422334,"DDX5, PTK2","PRKACA, REST",25,"Representative"
"GO:0071385","cellular response to glucocorticoid stimulus",10.000884173298,10,0.02,5.27606959264705e-05,0.00910340096192554,"ZFP36L1, ZFP36L2, HNRNPU, ZFP36","ANXA1, REST",26,"Representative"
"GO:0045444","fat cell differentiation",5.00044208664898,10,0.01,6.32023055971546e-05,0.0181230056369244,"NR4A1, NR4A2, KLF4, ZFPM2, PID1","AKT2, FOXO1, SMAD6, TCF7L2, OSBPL11, TMEM120B",27,"Representative"
"GO:0032922","circadian regulation of gene expression",2.75886459953047,9,0.005,6.50528170626718e-05,0.0334663001989157,"EGR1, HNRNPU, RORA, NCOA2","CRY2, GFPT1, PPARGC1A, LGR4",28,"Representative"
"GO:0034446","substrate adhesion-dependent cell spreading",4.51652833632811,10,0.015,7.25797335816911e-05,0.0205139664958773,"FN1, LAMC1, SRGAP2, ANTXR1","RHOA, FERMT2, PARVA",30,"Representative"
"GO:0030036","actin cytoskeleton organization",3.74016806481062,10,0.03,7.37303534493924e-05,0.00174159292573099,"FGF7, FGF10, NF1, PRKG1, TNXB, PDLIM1, ELMO1, ANTXR1, FGD5","ANXA1, RHOA, CRK, SPTBN1, TJP1, ROCK2, MTSS1, DLC1, MRAS, KANK1, SIPA1L1, ATP2C1, SSH2, FGD4",31,"Representative"
"GO:0051895","negative regulation of focal adhesion assembly",8.00070733863837,10,0.01,8.3498427197137e-05,0.0259358299894134,"ARHGAP6","PTEN, ITGB1BP1, DLC1, CORO1C, PHLDB2",32,"Representative"
"GO:0048255","mRNA stabilization",4.21089859928335,10,0.0925,0.000134810212317867,0.000857052492135932,"FUS, HNRNPU","THRAP3, LARP1",34,"Representative"
"GO:0035987","endodermal cell differentiation",4.44483741035465,9,0.01,0.000173942988997201,0.0132572498389966,"COL6A1, COL12A1, FN1, MMP2","COL4A2, ITGA7",35,"Representative"
"GO:0006397","mRNA processing",3.07719513024553,10,0.02,0.000205720412179486,0.00898131104137941,"HNRNPA2B1, SRSF7","PRKACA, SRSF4, CELF1, PPARGC1A",36,"Representative"
"GO:0071456","cellular response to hypoxia",4.00035366931919,10,0.01,0.000219142956828204,0.0052688157056886,"ZFP36L1, KCND2, LMNA, NFE2L2, PTGIS, RORA, NDRG1","AK4, BNIP3L, PPARG, VEGFA, RGCC, HIPK2, UBQLN1, MALAT1",37,"Representative"
"GO:0048041","focal adhesion assembly",6.00053050397878,9,0.025,0.000244792834740036,0.00297099364694591,"CDH11","ACTN1, BCR, DLC1, SORBS1, FERMT2",39,"Representative"
"GO:0060070","canonical Wnt signaling pathway",3.47856840810364,10,0.0275,0.000255282806834312,0.00371351678642113,"CTNNB1, LRP6, NR4A2, LRRK2","CAV1, LRP5, PTEN, TCF7L2",40,"Representative"
"GO:0030509","BMP signaling pathway",2.79094442045525,10,0.015,0.000313171037080111,0.00991448867066242,"DDX5","BMPR1A, SMAD6, PPARG, TGFBR3, SMURF1",43,"Representative"
"GO:0046328","regulation of JNK cascade",7.14348869521283,10,0.0125,0.000337115443526401,0.0379550459143144,"EGFR, IGF1R, MAP4K4","TGFBR3, MDFIC",44,"Representative"
"GO:0001837","epithelial to mesenchymal transition",3.80986063744684,10,0.025,0.0003872140811503,0.007077951703382,"CTNNB1, DDX5, FGFR1, RBPJ, TGFBR2","LIMS1, TGFBR3, ROCK2",47,"Representative"
"GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion",10.000884173298,10,0.01,0.00039138148097895,0.0153857632577431,"ANK2, CACNA1C, CAMK2D","ATP1A2, DMD, PRKACA",48,"Representative"
"GO:0006897","endocytosis",4.18641663068287,10,0.0125,0.000437227761484096,0.0243540886856875,"APP, DNM1, DPYSL2, LRRK2","LDLR, SORT1, PICALM, TBC1D2B, HOOK2",51,"Representative"
"GO:0003254","regulation of membrane depolarization",12.0010610079576,10,0.01,0.00055121449187623,0.000580705261433667,"CAMK2D","FHL1, NEDD4L",52,"Representative"
"GO:1902894","negative regulation of miRNA transcription",3.47856840810364,10,0.01,0.000626906576169462,0.00160736243598202,"SMAD3, NCOR2","PPARG, REST",53,"Representative"
"GO:0033138","positive regulation of peptidyl-serine phosphorylation",2.55341723573565,10,0.03,0.00069080903063877,0.0111896353045192,"APP, CD44, EGFR","CAV1, FNIP2, TNKS1BP1",55,"Representative"
"GO:0010506","regulation of autophagy",3.75033156498674,10,0.01,0.00076948938151674,0.0257756153127651,"IFI16, LRRK2","ABL2, ITPR1, MAPT, UVRAG, USP33, DAPK2, ACER2",56,"Representative"
"GO:0032332","positive regulation of chondrocyte differentiation",5.4550277308898,10,0.005,0.000962749261907381,0.0133129309112609,"","SOX5, ZBTB16, SOX6",59,"Representative"
"GO:0043149","stress fiber assembly",5.00044208664898,10,0.01,0.00102542502977629,0.0388533466833341,"PDLIM1","RHOA, ITGB1, SORBS1",60,"Representative"
"GO:0043536","positive regulation of blood vessel endothelial cell migration",3.50030946065429,10,0.01,0.00136445406134652,0.0122959711910094,"FGFR1, PRKCA, AKT3","ANGPT1, SP1, STAT5A, VEGFA",63,"Representative"
"GO:0006470","protein dephosphorylation",3.29143023424996,9,0.015,0.00173048710911431,0.00361157783209445,"PPP3CA, PTPRD","PPM1B, PPP2R2A, PPP2R5A, PPP6C, PTEN, PTPN3, PTPN4, PTPN14, PTPRM, PTPRS, SSH2",65,"Representative"
"GO:0010629","negative regulation of gene expression",2.30020335985853,10,0.025,0.00303932691629927,0.00593089736135085,"APP, CD34, IGF1, SMAD3, KLF4, MYADM","ATP2B4, BMPR1A, MAPT, MARK1, CD46, PC, PPARG, REST, VEGFA, PICALM, ROCK2, KDM4A, YAP1, CELF1, SLC24A3, NDFIP1, CCDC3",69,"Representative"
"GO:0001666","response to hypoxia",2.85739547808513,9,0.005,0.00305904795589954,0.0247919232338552,"EGR1, SMAD3, NF1","CAV1, ITPR1, ITPR2, REST, VEGFA, WTIP",70,"Representative"
"GO:0006635","fatty acid beta-oxidation",5.18564364541376,9,0.005,0.00315920032924585,0.0465744822439037,"","ABCD2, EHHADH, HADHA, HADHB, HADH, ADIPOQ, ACAD10",72,"Representative"
"GO:2000406","positive regulation of T cell migration",7.14348869521283,10,0.01,0.00344776452757589,0.0207135553404299,"APP, CXCL12","ABL2, RHOA, DOCK8",73,"Representative"
"GO:0032801","receptor catabolic process",6.00053050397878,9,0.005,0.00470108056160578,0.00498198765261725,"","UVRAG, SH3GLB1, SMURF1",76,"Representative"
"GO:0042060","wound healing",5.9464716706096,10,0.01,0.00777548405649689,0.00893793603086344,"COL3A1, FGF10, IGF1, SMAD3, NF1, PDGFRA, PPP3CA","CFLAR, TSKU, EPB41L4B, MIA3",80,"Representative"
"GO:0048167","regulation of synaptic plasticity",2.85739547808513,10,0.005,0.00926939783630926,0.0229744835392119,"","EIF4EBP2, MAPT, YWHAG, RAPGEF2, SIPA1L1",85,"Representative"
"GO:0030042","actin filament depolymerization",7.50066312997347,9,0.005,0.00978293250864274,0.0335716668376988,"GSN, DSTN","MICAL3",86,"Representative"
