"ID","Term_Description","Fold_Enrichment","occurrence","support","lowest_p","highest_p","Up_regulated","Down_regulated","Cluster","Status"
"GO:0007185","cell surface receptor protein tyrosine phosphatase signaling pathway",15.65189110414,10,0.00503781533932288,9.42362172011467e-07,0.014263884399654,"PTPRD","PTPRF, TRIO, FRS2",21,"Representative"
"GO:0032869","cellular response to insulin stimulus",4.73240568085648,10,0.0175,3.51982930584982e-08,0.00027672945513331,"PIK3R1, ZFP36L1","AKT2, FOXO1, INSR, PCK1, PDE3B, PPARG, IRS2, ADIPOQ, SORBS1, SLC25A33, GPLD1",23,"Representative"
"GO:0043536","positive regulation of blood vessel endothelial cell migration",3.66295067170257,9.5,0.0050251256281407,0.00136445406134652,0.0122959711910094,"FGFR1, AKT3, PRKCA","ANGPT1, FGF2, SP1, STAT5A, VEGFA",24,"Representative"
"GO:1903243","negative regulation of cardiac muscle hypertrophy in response to stress",11.1799222172429,10,0.0100251256281407,2.2277281299891e-05,0.025280506656745,"LMNA","FOXO1, PPARG, ATP2B4",25,"Representative"
"GO:0030042","actin filament depolymerization",8.53232141842529,9,0.005,0.00943922054763237,0.0335716668376988,"GSN, DSTN","MICAL3",27,"Representative"
"GO:0032332","positive regulation of chondrocyte differentiation",6.20532466794567,10,0.005,0.00052115172014902,0.0133129309112609,NA,"SOX5, ZBTB16, SOX6",30,"Representative"
"GO:0034446","substrate adhesion-dependent cell spreading",4.72638796348718,10,0.015,7.25797335816911e-05,0.0205139664958773,"FN1, LAMB1, LAMC1, PIK3R1, ANTXR1, SRGAP2","FERMT2, RHOA, PARVA",31,"Representative"
"GO:0042060","wound healing",7.1090108436841,10,0.01,3.99028407131742e-05,0.0157355199380054,"COL3A1, FGF10, IGF1, SMAD3, NF1, PDGFRA, PPP3CA, TPM1","FGF2, CFLAR, EPB41L4B, MIA3, TSKU",32,"Representative"
"GO:0097062","dendritic spine maintenance",9.78243194008756,10,0.00761780104712042,1.31106557084201e-05,0.00414113831940534,"FYN, IGF1R","INSR, MTMR2",34,"Representative"
"GO:0043547","positive regulation of GTPase activity",3.18994466996703,10,0.00761780104712042,2.27034778113655e-07,0.0155465059137251,"NF1, DOCK9, ASAP3, MAP4K4, SRGAP2","ITGB1, LIMS1, BCAR3, USP6NL, NET1, FERMT2, DOCK8, DOCK11, RAPGEF2, NDEL1",35,"Representative"
"GO:0045444","fat cell differentiation",4.52894401144994,10,0.00503781533932288,6.32023055971546e-05,0.0402201002981066,"NR4A1, NR4A2, ZFPM2, PID1, KLF4","AKT2, FOXO1, TMEM120B, SMAD6, TCF7L2, OSBPL11",36,"Representative"
"GO:0051056","regulation of small GTPase mediated signal transduction",5.0055268698129,10,0.01,1.70102646923368e-16,0.00494846276515064,"ABR, ARHGAP6, VAV2, AKAP13, ARHGAP26, ARHGEF3, PLEKHG1, ARHGAP21, PREX2, FGD5, ARHGEF12, SRGAP2","RASGRF2, ITSN1, TRIO, ARHGAP29, FAM13A, NET1, ARHGEF40, ARHGAP31, ARHGAP20, ARHGEF28, ARHGAP28, DOCK8, BCR, DLC1, STARD13, FGD4",38,"Representative"
