"ID","Term_Description","Fold_Enrichment","occurrence","support","lowest_p","highest_p","Up_regulated","Down_regulated","Cluster","Status"
"GO:0032332","positive regulation of chondrocyte differentiation",6.95562160500154,10,0.0100756306786458,0.000521151720149028,0.00336122234711309,"","SOX5, ZBTB16, SOX6",26,"Representative"
"GO:0051592","response to calcium ion",4.93624759064625,9,0.0150753768844221,0.000739776376149169,0.00526537918486489,"ITPR3, PPP3CA, TRPC1, SLC25A12, SLC25A13","CAV1",28,"Representative"
"GO:0034614","cellular response to reactive oxygen species",3.64342084071509,10,0.0127356020942408,0.00107686242892306,0.0309283250566337,"FOS, PDGFRA, TPM1, LRRK2","MAPT, PEX14",31,"Representative"
"GO:0001774","microglial cell activation",3.40052611800075,10,0.00507627293341579,0.00124685038781924,0.0198281800198266,"APP","MAPT",33,"Representative"
"GO:1903078","positive regulation of protein localization to plasma membrane",3.88103524337042,10,0.00518190361122298,0.00184943250596809,0.0413992074928917,"LRP1, PIK3R1","DLG1, ITGB1, PRKCH, SPTBN1, SORBS1",34,"Representative"
"GO:0007185","cell surface receptor protein tyrosine phosphatase signaling pathway",15.3023675310034,10,0.00503781533932288,0.00195642956285175,0.014263884399654,"PTPRD","PTPRF, TRIO",35,"Representative"
"GO:0043268","positive regulation of potassium ion transport",10.9302625221453,10,0.00518190361122298,0.00355441437891503,0.00386688149790767,"ANK2","DLG1, FHL1",39,"Representative"
"GO:1903038","negative regulation of leukocyte cell-cell adhesion",12.7519729425028,10,0.0100251256281407,0.00390183439616699,0.0331183385437561,"","ASS1, PPARA, MIA3",41,"Representative"
"GO:0030042","actin filament depolymerization",9.56397970687711,9,0.0102040816326531,0.00943922054763237,0.0305185703317312,"GSN, DSTN","MICAL3",45,"Representative"
"GO:0016525","negative regulation of angiogenesis",3.55869012348916,9,0.0050251256281407,0.0286229010240028,0.0361456688570558,"CTNNB1, DCN, HSPG2, THBS2, SULF1, SPRED1","COL4A2, GTF2I, PDE3B, PPARG, PTPRM, SPARC",52,"Representative"
"GO:0045444","fat cell differentiation",4.0574459362509,10,0.00503781533932288,0.0320185726378941,0.0402201002981066,"NR4A1, NR4A2, ZFPM2, PID1","AKT2, FOXO1, TMEM120B",53,"Representative"
