"","ID","Term_Description","Fold_Enrichment_A","occurrence_A","support_A","lowest_p_A","highest_p_A","Up_regulated_A","Down_regulated_A","Fold_Enrichment_B","occurrence_B","support_B","lowest_p_B","highest_p_B","Up_regulated_B","Down_regulated_B","combined_p","status"
"27","GO:0007155","cell adhesion",3.05113680154143,3,0.005,0.000383655816268124,0.0304637972730578,"CDH11, LAMC1, CXCL12, TNXB, PPFIBP1, CDON","ITGB1, PTPRF, VCL, PXDN, AOC3, MAGI1, CD96, FERMT2",3.85939632545932,10,0.01594906255185,0.000303305237570331,0.00411189069176921,"CD44, CDH11, COL5A1, CTNNB1, CXCL12, TNXB, PPFIBP1, ITGA11, CDON","ITGB1, PTPRF, PXDN, MAGI1",1.97430783493291e-06,"common"
"28","GO:0007179","transforming growth factor beta receptor signaling pathway",3.52054246331703,1,0.005,0.0491251959632468,0.0491251959632468,"COL1A2, COL3A1, FOS, PTK2","ITGB1, TGFBR3, FERMT2",NA,NA,NA,NA,NA,NA,NA,0.0491251959632468,"A only"
"29","GO:0007185","cell surface receptor protein tyrosine phosphatase signaling pathway",19.614450867052,7,0.005,0.00106442396705762,0.00607005009708382,"PTPRD","PTPRF, TRIO",NA,NA,NA,NA,NA,NA,NA,0.00106442396705762,"A only"
"30","GO:0007229","integrin-mediated signaling pathway",3.56626379400946,10,0.005,0.0030153034968159,0.0195827363991841,"COL3A1, FBLN1, PTK2","ITGB1, ITGB1BP1, FERMT2",NA,NA,NA,NA,NA,NA,NA,0.0030153034968159,"A only"
"31","GO:0007411","axon guidance",6.00442373481184,7,0.005,0.046579339044794,0.0494177702488498,"FYN, OPHN1, PTK2, SLIT3, SLIT2","SOS1, SEMA3A, SEMA3C, USP33",7.27044833681504,7,0.00662251655629139,0.000477529178843998,0.02112536179736,"FYN, GLI2, OPHN1, SLIT3, SLIT2, SEMA3C, CNTN4","SEMA3A",0.000260542937573871,"common"
"32","GO:0007417","central nervous system development",NA,NA,NA,NA,NA,NA,NA,4.15627296587926,1,0.00588235294117647,0.0165750928250116,0.0165750928250116,"MBP, RPS6KA3, DCLK1, AHI1","PTEN, SPTBN1, ZBTB16",0.0165750928250116,"B only"
"33","GO:0007507","heart development",NA,NA,NA,NA,NA,NA,NA,4.82871644056541,4,0.00664635223458753,0.0353865902829591,0.0353865902829591,"CACNA1C, COL3A1, FBN1, GLI2, RBPJ, AKAP13, SH3PXD2B","PCSK5, PTEN",0.0353865902829591,"B only"
"34","GO:0007611","learning or memory",NA,NA,NA,NA,NA,NA,NA,6.36164229471316,10,0.0197376964030645,0.0177108559570147,0.0279757846205145,"APP, B2M","MME, PTEN, PICALM",0.0177108559570147,"B only"
"35","GO:0007612","learning",3.8459707582455,2,0.00511780104712042,0.00862085080752606,0.00862085080752606,"APP, FYN","FGF13, INSR",NA,NA,NA,NA,NA,NA,NA,0.00862085080752606,"A only"
"36","GO:0008286","insulin receptor signaling pathway",8.17268786127168,10,0.0255890052356021,5.24919110189325e-06,7.27668226066032e-05,"IGF1R","AKT2, FOXO1, GPLD1, INSR, PDK4, BCAR3, IRS2, SORBS1",3.71095800524934,5,0.00609756097560976,0.000431213987611208,0.000650662139611802,"IGF1R","FOXO1, SORBS1",4.7322021487549e-08,"common"
"37","GO:0008360","regulation of cell shape",3.48701348747591,10,0.01,0.00019879156420037,0.0234279155041583,"LPAR1, FYN, PTK2","ANXA1, CRK, DLG1, SH3KBP1, F11R",5.34377952755905,10,0.024390243902439,0.000485521194206975,0.0254788752553115,"LPAR1, FYN, TPM1, EZR, LIMD1, DNMBP, FGD5","DLG1, SH3KBP1",1.65561722661405e-06,"common"
"38","GO:0009267","cellular response to starvation",2.7821916123478,1,0.005,0.0376641069385119,0.0376641069385119,"","FOXO1, PDK4, PPARA, USP33",NA,NA,NA,NA,NA,NA,NA,0.0376641069385119,"A only"
"39","GO:0010039","response to iron ion",NA,NA,NA,NA,NA,NA,NA,6.36164229471316,8,0.0065147271029624,0.0257887531404568,0.0339971231551207,"","BCL2",0.0257887531404568,"B only"
"40","GO:0010506","regulation of autophagy",4.08634393063584,1,0.005,0.00786960326901407,0.00786960326901407,"","ITPR1, MAPT, UVRAG, USP33, DAPK2, ACER2",NA,NA,NA,NA,NA,NA,NA,0.00786960326901407,"A only"
"41","GO:0010629","negative regulation of gene expression",1.79799132947977,10,0.015,7.44447890271679e-05,0.00817650759932763,"APP, CD34, LRP1, RBMS3","MAPT, PC, PPARG, PICALM, YAP1, WWP2, CCDC3",NA,NA,NA,NA,NA,NA,NA,7.44447890271678e-05,"A only"
"42","GO:0010718","positive regulation of epithelial to mesenchymal transition",2.84267403870319,2,0.005,0.0175910149066933,0.020259773632922,"PTK2","TCF7L2, TWIST1, FERMT2",NA,NA,NA,NA,NA,NA,NA,0.0175910149066933,"A only"
"43","GO:0010745","negative regulation of macrophage derived foam cell differentiation",13.0763005780347,10,0.005,0.000379270934187076,0.0012782419915092,"","ABCA1, PPARA, PPARG, ADIPOQ",NA,NA,NA,NA,NA,NA,NA,0.000379270934187076,"A only"
"44","GO:0010763","positive regulation of fibroblast migration",8.17268786127168,1,0.005,0.0453107956725529,0.0453107956725529,"PTK2","ITGB1",5.56643700787402,3,0.00675675675675676,0.0249385751968891,0.0249385751968891,"","ITGB1",0.0087975671915113,"common"
"45","GO:0010863","positive regulation of phospholipase C activity",NA,NA,NA,NA,NA,NA,NA,11.132874015748,10,0.0189502630320421,2.20561136356341e-05,0.0249385751968891,"FGFR1, PDGFRA","",2.20561136356341e-05,"B only"
"46","GO:0010875","positive regulation of cholesterol efflux",8.17268786127168,5,0.005,0.013887822651522,0.0149940978649563,"LRP1, ABCA8","CAV1, PPARG, ADIPOQ, EEPD1",NA,NA,NA,NA,NA,NA,NA,0.013887822651522,"A only"
"47","GO:0010887","negative regulation of cholesterol storage",10.8969171483622,1,0.005,0.000265665823274483,0.000265665823274483,"","ABCA1, PPARA, PPARG",NA,NA,NA,NA,NA,NA,NA,0.000265665823274483,"A only"
"48","GO:0010891","negative regulation of sequestering of triglyceride",21.7938342967245,7,0.005,0.0212594791281429,0.0424888832371448,"","PPARA, PPARG, ABHD5, PNPLA2",22.2657480314961,1,0.00609756097560976,0.0133678293575594,0.0133678293575594,"","PPARG, ABHD5, PNPLA2",0.00260487311929132,"common"
"49","GO:0016322","neuron remodeling",NA,NA,NA,NA,NA,NA,NA,9.89588801399825,2,0.00645014103202256,0.0320544325969555,0.0320544325969555,"APP, C3","",0.0320544325969555,"B only"
"50","GO:0016477","cell migration",3.16362110758904,10,0.01,0.000536934724569902,0.00965616714017125,"CDH11, FGFR1, LAMC1, PTK2","ITGB1, PTPRF, TGFBR3, ITGB1BP1, USP33, SH3KBP1, LIMA1, ADAMTS12",3.9503746507493,10,0.024390243902439,4.22802547127238e-05,0.00857625325976167,"CD44, CDH11, COL5A1, FGFR1, LIMD1, ASAP3","ITGB1, PTEN, PTPRF, SH3KBP1, ADAMTS12",4.22271021984204e-07,"common"
"51","GO:0016485","protein processing",NA,NA,NA,NA,NA,NA,NA,3.10684856253433,2,0.00634253701480592,0.0147692671568943,0.0176996316704671,"PCSK6, ADAM19","PCSK5",0.0147692671568943,"B only"
"52","GO:0016486","peptide hormone processing",NA,NA,NA,NA,NA,NA,NA,8.09663564781675,1,0.00662251655629139,0.048943188340028,0.048943188340028,"PCSK6","PCSK5",0.048943188340028,"B only"
"53","GO:0016925","protein sumoylation",NA,NA,NA,NA,NA,NA,NA,2.47397200349956,10,0.00629553373455813,0.0364740652645565,0.0408062942188056,"HDAC7","UBA2",0.0364740652645565,"B only"
"54","GO:0018105","peptidyl-serine phosphorylation",NA,NA,NA,NA,NA,NA,NA,2.25475929432872,5,0.00609756097560976,0.0105885221940275,0.0159044652806605,"RPS6KA3, LRRK2","PCK1, HIPK2",0.0105885221940275,"B only"
"55","GO:0018108","peptidyl-tyrosine phosphorylation",3.4052866088632,10,0.01,1.64387525403143e-05,0.0118907997886962,"FGFR1, FYN, PDGFRA, PTK2","INSR",2.78321850393701,10,0.0125910674691163,3.01609936634118e-05,0.0464214289588494,"FGFR1, FYN, PDGFRA","",1.11184350905353e-08,"common"
"56","GO:0019079","viral genome replication",NA,NA,NA,NA,NA,NA,NA,6.36164229471316,7,0.00649350649350649,0.0433335550137124,0.0433335550137124,"CTBP2","",0.0433335550137123,"B only"
"57","GO:0019915","lipid storage",17.8313189700473,2,0.005,0.00997148178049287,0.0104844633969281,"","CAV1, CD36, CIDEA, DGAT1, CIDEC, DGAT2",NA,NA,NA,NA,NA,NA,NA,0.00997148178049288,"A only"
"58","GO:0021987","cerebral cortex development",NA,NA,NA,NA,NA,NA,NA,6.85099939430648,1,0.00609756097560976,0.0297748312918092,0.0297748312918092,"COL3A1, PLCB1, NDE1, FAT4","",0.0297748312918092,"B only"
"59","GO:0030032","lamellipodium assembly",5.94377299001576,10,0.00505102040816327,0.00890408452394653,0.0209992438045263,"","ITGB1, ABLIM1, VCL, ARHGEF6",NA,NA,NA,NA,NA,NA,NA,0.00890408452394653,"A only"
"60","GO:0030036","actin cytoskeleton organization",NA,NA,NA,NA,NA,NA,NA,2.89635746751168,5,0.00609756097560976,0.0392260069279643,0.0458547063376265,"FGF7, PRKG1, TNXB, EZR, ELMO1, ANTXR1, FGD5","SPTBN1",0.0392260069279643,"B only"
"61","GO:0030199","collagen fibril organization",NA,NA,NA,NA,NA,NA,NA,7.67784414879175,10,0.00629553373455813,0.0014301671849185,0.0240319239705558,"COL1A1, COL1A2, COL3A1, COL5A1","PXDN",0.0014301671849185,"B only"
"62","GO:0030299","intestinal cholesterol absorption",NA,NA,NA,NA,NA,NA,NA,7.42191601049869,10,0.00629553373455813,0.0212594791281429,0.0242936825748025,"","CD36",0.0212594791281429,"B only"
"63","GO:0030334","regulation of cell migration",3.4052866088632,3,0.005,0.0155000697706591,0.0180503767249839,"LMNA, LDB2","AKT2, LMO4, SGK3",NA,NA,NA,NA,NA,NA,NA,0.0155000697706591,"A only"
"64","GO:0030335","positive regulation of cell migration",2.21632213187028,10,0.0358246073298429,8.12513781371361e-07,6.0077962348428e-05,"IGF1R, PDGFRA, PPP3CA, PTK2","AKT2, CAV1, INSR, ITGB1, MYO1C, TWIST1, FERMT2, SH3RF2",NA,NA,NA,NA,NA,NA,NA,8.12513781371362e-07,"A only"
"65","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway",1.67644879205573,1,0.005,0.0025889752885916,0.0025889752885916,"","CIDEA, PPARA, PPARG, SMURF1",NA,NA,NA,NA,NA,NA,NA,0.00258897528859159,"A only"
"66","GO:0030514","negative regulation of BMP signaling pathway",3.98667700549838,10,0.005,0.0248498248632597,0.0394938952400436,"","PPARG, SORL1, HIPK2, CRIM1, SMURF1",4.34453620126753,3,0.00649350649350649,0.0153039392312278,0.0482736283943527,"SMURF2, HTRA3","PPARG, HIPK2",0.00337499307001007,"common"
"67","GO:0030902","hindbrain development",NA,NA,NA,NA,NA,NA,NA,12.7232845894263,10,0.00636003876595057,0.0187094454260757,0.0433335550137124,"GLI2, AHI1","",0.0187094454260757,"B only"
"68","GO:0031175","neuron projection development",NA,NA,NA,NA,NA,NA,NA,3.05010247006795,1,0.00662251655629139,0.00024138550821414,0.00024138550821414,"APP, NEDD4, OPHN1, CNTN4","MAPT",0.00024138550821414,"B only"
"69","GO:0031623","receptor internalization",NA,NA,NA,NA,NA,NA,NA,5.85940737670949,1,0.0121951219512195,0.0143866758170819,0.0143866758170819,"NEDD4, ACKR3","CD36, ITGB1, PICALM",0.0143866758170819,"B only"
"70","GO:0031647","regulation of protein stability",NA,NA,NA,NA,NA,NA,NA,1.34943927463613,7,0.00649350649350649,0.0364059247623143,0.0447138093295334,"LRRK2","PTEN",0.0364059247623143,"B only"
"71","GO:0032000","positive regulation of fatty acid beta-oxidation",24.518063583815,10,0.01,0.00394767790055412,0.0453107956725529,"","AKT2, ABCD2, PPARA, TWIST1, IRS2, PLIN5",NA,NA,NA,NA,NA,NA,NA,0.00394767790055412,"A only"
"72","GO:0032091","negative regulation of protein binding",1.9614450867052,7,0.005,0.0280128570492302,0.0390138547997009,"","PEX14, ITGB1BP1, USP33",NA,NA,NA,NA,NA,NA,NA,0.0280128570492302,"A only"
"73","GO:0032332","positive regulation of chondrocyte differentiation",8.91565948502365,10,0.00505102040816327,0.000200422297245264,0.00191987091086432,"","SOX5, ZBTB16, SOX6",NA,NA,NA,NA,NA,NA,NA,0.000200422297245265,"A only"
"74","GO:0032801","receptor catabolic process",6.53815028901734,5,0.005,0.000700762096176174,0.000781437752633833,"","UVRAG, SMURF1",NA,NA,NA,NA,NA,NA,NA,0.000700762096176174,"A only"
"75","GO:0032869","cellular response to insulin stimulus",6.53815028901734,10,0.0275,6.8820222705281e-07,6.43159787839348e-05,"","AKT2, FOXO1, GPLD1, INSR, PCK1, PDE3B, PPARG, IRS2, ADIPOQ, SORBS1, SLC25A33",6.4773085182534,10,0.0121951219512195,2.45342635904718e-07,0.0443391190820778,"ZFP36L1","FOXO1, PCK1, PDE3B, PPARG, ADIPOQ, SORBS1, SLC25A33",5.13455212775502e-12,"common"
"76","GO:0032964","collagen biosynthetic process",NA,NA,NA,NA,NA,NA,NA,12.7232845894263,3,0.00675675675675676,0.0187094454260757,0.0187094454260757,"COL1A1, COL5A1","",0.0187094454260757,"B only"
"77","GO:0033173","calcineurin-NFAT signaling cascade",9.3402146985962,5,0.005,0.0385243938616893,0.0433335550137124,"PPP3CA","PPP3R1",NA,NA,NA,NA,NA,NA,NA,0.0385243938616893,"A only"
"78","GO:0034097","response to cytokine",NA,NA,NA,NA,NA,NA,NA,8.90629921259842,5,0.00662251655629139,0.00357925337782876,0.00464314228750886,"COL3A1, MCL1, OSMR","BCL2",0.00357925337782876,"B only"
"79","GO:0034220","monoatomic ion transmembrane transport",NA,NA,NA,NA,NA,NA,NA,2.3437629506838,2,0.00645014103202256,0.0147375938785609,0.0147375938785609,"ATP8B1, TPCN1","ANO6",0.0147375938785609,"B only"
"80","GO:0034614","cellular response to reactive oxygen species",3.11340489953207,1,0.005,0.0333221485997787,0.0333221485997787,"FOS, PDGFRA","MAPT, PEX14",6.36164229471316,10,0.0521178168236992,4.77317717248118e-05,0.00155643780055164,"FOS, PDGFRA, TPM1, LRRK2","MAPT, PEX14",2.28263368387532e-05,"common"
"81","GO:0034644","cellular response to UV",NA,NA,NA,NA,NA,NA,NA,1.85547900262467,9,0.0065359477124183,0.0206512256902664,0.0464214289588494,"DDB2, NEDD4","",0.0206512256902664,"B only"
"82","GO:0034765","regulation of monoatomic ion transmembrane transport",13.0763005780347,10,0.0178534031413613,0.0141784181888809,0.0341390698984277,"","WWP2, NEDD4L",NA,NA,NA,NA,NA,NA,NA,0.0141784181888809,"A only"
"83","GO:0035094","response to nicotine",NA,NA,NA,NA,NA,NA,NA,7.42191601049869,7,0.00649350649350649,0.0212594791281429,0.0242936825748025,"","BCL2",0.0212594791281429,"B only"
"84","GO:0035329","hippo signaling",6.12951589595376,3,0.005,0.00402925209315936,0.00402925209315936,"FAT4","TEAD1, YAP1",NA,NA,NA,NA,NA,NA,NA,0.00402925209315936,"A only"
"85","GO:0035987","endodermal cell differentiation",NA,NA,NA,NA,NA,NA,NA,8.24657334499854,7,0.00609756097560976,0.000245409838051198,0.000338436903007607,"COL6A1, COL12A1, MMP2","COL4A2, ITGA7",0.000245409838051198,"B only"
"86","GO:0035994","response to muscle stretch",NA,NA,NA,NA,NA,NA,NA,9.89588801399825,10,0.00629553373455813,0.0378746952455153,0.0441780275946379,"GSN","DMD",0.0378746952455153,"B only"
"87","GO:0035995","detection of muscle stretch",NA,NA,NA,NA,NA,NA,NA,6.36164229471316,1,0.00649350649350649,0.0187094454260757,0.0187094454260757,"CTNNB1","",0.0187094454260757,"B only"
"88","GO:0035999","tetrahydrofolate interconversion",16.3453757225434,9,0.005,0.0384468569224745,0.0467322597277531,"","MTHFD1, SHMT1, MTHFS",NA,NA,NA,NA,NA,NA,NA,0.0384468569224745,"A only"
"89","GO:0039536","negative regulation of RIG-I signaling pathway",10.8969171483622,1,0.00510204081632653,0.0309671406227959,0.0309671406227959,"","RNF125, NPLOC4",NA,NA,NA,NA,NA,NA,NA,0.0309671406227959,"A only"
"90","GO:0040014","regulation of multicellular organism growth",14.0103220478943,5,0.005,0.0433335550137124,0.0433335550137124,"APP","GHR, STAT5A",12.7232845894263,3,0.0065359477124183,0.0385243938616893,0.0484244816371686,"APP","GHR",0.0123456920189258,"common"
"91","GO:0042391","regulation of membrane potential",3.73608587943848,9,0.005,0.00648144227072647,0.00648144227072647,"","DLG1, SLC4A4, WWP2, NEDD4L",NA,NA,NA,NA,NA,NA,NA,0.00648144227072647,"A only"
"92","GO:0042407","cristae formation",4.08634393063584,2,0.00511780104712042,0.0453107956725529,0.0453107956725529,"","CHCHD3",NA,NA,NA,NA,NA,NA,NA,0.0453107956725529,"A only"
"93","GO:0042448","progesterone metabolic process",10.8969171483622,7,0.005,0.0309671406227959,0.0309671406227959,"","AKR1C1, AKR1C2",NA,NA,NA,NA,NA,NA,NA,0.0309671406227959,"A only"
"94","GO:0042593","glucose homeostasis",4.52641173855047,9,0.01,0.0003807024030513,0.0003807024030513,"","INSR, PCK1, PDK4, PPARG, PYGL, TCF7L2, ADIPOQ, MLXIPL, ADIPOR2",2.74039975772259,1,0.00675675675675676,0.0347649502751537,0.0347649502751537,"","PCK1, PPARG, ADIPOQ, ADIPOR2",0.000161900190653437,"common"
"95","GO:0042989","sequestering of actin monomers",NA,NA,NA,NA,NA,NA,NA,17.8125984251968,10,0.0065147271029624,0.0105344024646623,0.0122890492835156,"GSN, TMSB4X","",0.0105344024646623,"B only"
"96","GO:0043001","Golgi to plasma membrane protein transport",3.9228901734104,1,0.005,0.0118526415226585,0.0118526415226585,"","GOLGA4, SPTBN1, KIF13A",NA,NA,NA,NA,NA,NA,NA,0.0118526415226585,"A only"
"97","GO:0043068","positive regulation of programmed cell death",NA,NA,NA,NA,NA,NA,NA,8.09663564781675,5,0.0065359477124183,0.048943188340028,0.048943188340028,"TSC22D1, LRRK2","",0.048943188340028,"B only"
"98","GO:0043243","positive regulation of protein-containing complex disassembly",16.3453757225434,10,0.03,0.00851031147278496,0.01701460175422,"IGF1R","INSR",NA,NA,NA,NA,NA,NA,NA,0.00851031147278496,"A only"
"99","GO:0043297","apical junction assembly",10.8969171483622,2,0.00511780104712042,0.0467322597277531,0.0467322597277531,"","PKN2, VCL",NA,NA,NA,NA,NA,NA,NA,0.0467322597277531,"A only"
"100","GO:0043403","skeletal muscle tissue regeneration",21.7938342967245,9,0.005,0.0241075670898316,0.025524906235646,"PPP3CA","CFLAR",NA,NA,NA,NA,NA,NA,NA,0.0241075670898316,"A only"
"101","GO:0043406","positive regulation of MAP kinase activity",2.563980505497,2,0.00511780104712042,0.0297488556665708,0.0297488556665708,"FGFR1","FGF2, GHR, INSR",NA,NA,NA,NA,NA,NA,NA,0.0297488556665708,"A only"
"102","GO:0043409","negative regulation of MAPK cascade",4.26401105805479,2,0.00511780104712042,0.00256539281906404,0.00256539281906404,"IGF1R","CAV1, DUSP6",NA,NA,NA,NA,NA,NA,NA,0.00256539281906404,"A only"
"103","GO:0043536","positive regulation of blood vessel endothelial cell migration",4.08634393063584,6,0.005,0.0197773562140174,0.0230452970736628,"FGFR1, AKT3","ANGPT1, FGF2, STAT5A",NA,NA,NA,NA,NA,NA,NA,0.0197773562140174,"A only"
"104","GO:0043547","positive regulation of GTPase activity",2.87391221495268,1,0.005,0.0368847571044049,0.0368847571044049,"","ITGB1, LIMS1, BCAR3, USP6NL, NET1, FERMT2, DOCK8, DOCK11",NA,NA,NA,NA,NA,NA,NA,0.0368847571044049,"A only"
"105","GO:0043589","skin morphogenesis",NA,NA,NA,NA,NA,NA,NA,14.8438320209974,1,0.00649350649350649,0.0320544325969555,0.0320544325969555,"COL1A1, COL1A2, AHDC1","",0.0320544325969555,"B only"
"106","GO:0044344","cellular response to fibroblast growth factor stimulus",NA,NA,NA,NA,NA,NA,NA,12.3698600174978,10,0.0268504752894535,7.03422560141383e-06,0.00192849753748149,"ZFP36L1, ZFP36L2, CD44, FGFR1, NR4A1","",7.03422560141383e-06,"B only"
"107","GO:0044721","protein import into peroxisome matrix, substrate release",6.53815028901734,4,0.005,0.0141784181888809,0.0141784181888809,"","PEX14",NA,NA,NA,NA,NA,NA,NA,0.0141784181888809,"A only"
"108","GO:0045056","transcytosis",NA,NA,NA,NA,NA,NA,NA,5.56643700787402,10,0.00629553373455813,0.0249385751968891,0.0294676491975955,"IGF1R","",0.0249385751968891,"B only"
"109","GO:0045184","establishment of protein localization",4.08634393063584,1,0.00523560209424084,0.015996963784258,0.015996963784258,"","LIMS1, CORO1C, PHLDB2",NA,NA,NA,NA,NA,NA,NA,0.015996963784258,"A only"
