"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SLIT3",1.11186207760363e-64,-1.03483183563885,0.744,0.856,3.44199143363756e-60
"KIRREL3",1.12419438924022e-64,1.32291660553823,0.265,0.063,3.48016857077096e-60
"BICD1",2.9181006336456e-64,0.805276024452343,0.526,0.217,9.03356413157668e-60
"LIMCH1",3.20818967317745e-64,0.962997137707446,0.628,0.332,9.93159277125544e-60
"TMTC1",1.28458750931217e-63,1.08291648486429,0.687,0.393,3.97669755257767e-59
"LOXL1",9.02937618798472e-63,0.735744276187014,0.315,0.086,2.79522398651443e-58
"RABGEF1",3.58586452652667e-62,0.827193517370369,0.841,0.591,1.11007608147686e-57
"ABLIM1",4.17532855600116e-61,0.797505116159791,0.796,0.522,1.29255646108128e-56
"LINC02057",4.32784630532473e-61,0.409946921808944,0.125,0.008,1.33977138073938e-56
"OLFML2A",1.35605829558302e-60,0.420843647066012,0.15,0.016,4.19794966563635e-56
"SH3PXD2B",1.68808515309946e-60,0.92118147019373,0.64,0.349,5.22580520845001e-56
"ARHGEF3",3.39044413389991e-60,0.798303342522037,0.728,0.421,1.04957979053139e-55
"LINC02384",5.17002532272908e-60,0.801905319566396,0.288,0.077,1.60048473915724e-55
"AL121987.1",7.99267707182323e-59,0.423931090264925,0.139,0.013,2.47429304112432e-54
"OGDH",4.37039337870819e-58,0.808267563290674,0.547,0.252,1.3529426782467e-53
"ANTXR1",4.78002081978594e-58,0.877017785165472,0.753,0.488,1.47975104518113e-53
"PLD1",7.0064459999404e-58,-1.27564512443755,0.541,0.702,2.16898548820155e-53
"SLC4A4",3.33053968962949e-57,0.830024242353863,0.657,0.352,1.0310351717186e-52
"PID1",4.23281130419802e-57,-0.893865466791463,0.767,0.858,1.31035139544058e-52
"VWA5B1",8.0254244894996e-57,0.364143952671994,0.098,0.003,2.48443065921439e-52
"ABCC1",1.70119774769301e-56,0.834974937829386,0.658,0.357,5.26639786753325e-52
"DNM1",3.78183896102457e-56,0.742429126877694,0.716,0.417,1.17074388716438e-51
"COL12A1",4.12200162639022e-56,0.804764058578806,0.603,0.3,1.27604804348162e-51
"LTBP4",4.66875515761519e-56,0.742279567738668,0.576,0.273,1.44530653414293e-51
"SLC37A3",7.54697302699018e-56,0.727170755344819,0.444,0.177,2.33631643996535e-51
"GSN",8.22389033426105e-56,-1.06323359746353,0.695,0.806,2.54586973077719e-51
"EFHD1",1.24494395659917e-55,0.717641339395807,0.292,0.083,3.85397300644404e-51
"CMIP",2.17961505372179e-55,0.764943248578922,0.617,0.321,6.74743432180653e-51
"PSORS1C1",3.60967736812628e-55,0.482594617604143,0.159,0.022,1.11744782285085e-50
"ADAM12",3.70775431669822e-55,-1.59555096232847,0.166,0.434,1.14780950382027e-50
"ADAL",6.84638333623101e-55,1.12015223543425,0.194,0.037,2.11943488939703e-50
"CARMIL1",7.27129208611607e-55,0.729262387035244,0.769,0.488,2.25097389109895e-50
"SRPK2",2.14767896629308e-54,0.701011992574,0.825,0.557,6.6485697759535e-50
"TLN2",3.97041331258433e-54,-0.911841525692122,0.676,0.799,1.22912084917673e-49
"SPATA13",1.68027647584544e-53,0.611792281275747,0.319,0.1,5.20163188627473e-49
"HEATR5A",2.57580875226245e-53,0.805239499488621,0.621,0.334,7.97393115437886e-49
"LINC01239",2.97263518690066e-53,0.689768982400363,0.236,0.057,9.20238674808837e-49
"RRAS2",6.62907270559161e-53,0.815969938886039,0.499,0.227,2.05216203746999e-48
"ARHGAP28",1.28974471299374e-52,0.693020542731582,0.348,0.119,3.99266270801472e-48
"ITGB3",1.67557745524894e-52,0.567075446891754,0.232,0.056,5.18708512821415e-48
"CYP27C1",1.87297280659326e-52,0.445192939675377,0.138,0.016,5.79816191737076e-48
"ABCG1",1.07639071553288e-51,0.526488812030357,0.214,0.047,3.33218273807515e-47
"NTN4",1.31419690741548e-51,0.615524172001958,0.294,0.087,4.06835936628611e-47
"FLRT2",1.48383267120275e-51,0.798628638871198,0.766,0.514,4.59350080024236e-47
"DLGAP2",2.5161134484486e-51,0.928233257960986,0.382,0.148,7.78913240236233e-47
"TRIOBP",3.33836437615511e-51,0.667923536764989,0.585,0.294,1.03345745992634e-46
"IL4R",1.29284975576201e-50,0.74162716215374,0.455,0.197,4.00227498891244e-46
"FMO2",1.7703676304877e-50,-1.23326497806171,0.131,0.395,5.48052707370078e-46
"TPM1",4.50696185405206e-50,0.597846905901368,0.629,0.322,1.39522018115889e-45
"FBLN1",5.45730301873976e-50,-0.920791543632524,0.746,0.844,1.68941729551127e-45
"PALM",4.18181210203714e-49,0.650372225473044,0.663,0.361,1.29456357242764e-44
"SRPX2",1.20950295533256e-48,0.643759907522925,0.451,0.193,3.74425829882302e-44
"PCDH9",1.22935317041436e-48,-0.928477677277004,0.646,0.782,3.80570860965173e-44
"PCSK6",2.64053116549229e-48,1.06665137014475,0.651,0.387,8.17429232901448e-44
"KREMEN1",3.41214442262538e-48,0.648298506081776,0.526,0.25,1.05629754891214e-43
"NEDD9",3.57327922701463e-48,0.6253728665662,0.308,0.101,1.10618005030692e-43
"BDKRB2",5.297943250023e-48,0.64970250225829,0.408,0.164,1.64008429190962e-43
"SDC2",9.10725484357777e-48,0.821344417911778,0.742,0.492,2.81933288192637e-43
"AC233296.1",9.54295847813388e-48,0.781543282507256,0.248,0.069,2.9542136560759e-43
"TES",1.15637400028458e-47,0.454013424251008,0.183,0.037,3.57978699268097e-43
"AC073316.1",1.20529657413436e-47,0.474392171877801,0.118,0.013,3.73123660454773e-43
"LIMD1",1.26882506655608e-47,0.664984625012913,0.419,0.175,3.92790175853764e-43
"DBN1",3.1263678813973e-47,0.511853638981965,0.313,0.103,9.67829705044163e-43
"ABCA9",1.06003516744581e-46,-0.771105898309893,0.9,0.92,3.28155086786198e-42
"C6orf132",1.57854340822325e-46,0.449626320043977,0.134,0.019,4.8866968288367e-42
"PTH2R",1.67859226677224e-46,0.490646272948893,0.112,0.011,5.19641808024682e-42
"DPP4",1.73134803181637e-46,0.586389253068242,0.278,0.087,5.35973410209394e-42
"TCF4",1.87508107917073e-46,-0.714539631970533,0.762,0.85,5.80468849678884e-42
"GAP43",2.04841166034482e-46,0.359745472288824,0.104,0.009,6.34126797692945e-42
"MYOF",2.0726919889738e-46,0.62906783082364,0.664,0.382,6.4164325902662e-42
"DISC1",2.09456780008463e-46,0.6893914661867,0.426,0.184,6.484153538722e-42
"LIMS2",2.70583259215132e-46,0.467129976495355,0.175,0.035,8.37644595552286e-42
"L3MBTL4",4.92805403583592e-46,0.619130721142838,0.358,0.134,1.52557768787373e-41
"CAMK2D",5.92596267650682e-46,-0.839552232574802,0.675,0.764,1.83450026576622e-41
"BCL6",8.18082706331662e-46,-1.01022438719871,0.379,0.596,2.53253863399093e-41
"ITPR3",1.44976656436966e-45,0.611457770924239,0.481,0.218,4.48804235331917e-41
"ACKR3",3.76029960518888e-45,0.669766845388467,0.51,0.243,1.16407594877832e-40
"ELMO1",4.13200559606281e-45,0.669048660442898,0.745,0.485,1.27914497237316e-40
"FOSB",5.59892621067033e-45,-1.31685324395122,0.431,0.618,1.73325958703721e-40
"ADGRB3",1.02096190390566e-44,-1.11677874575005,0.35,0.577,3.16059176592076e-40
"KLHL13",1.03998126392976e-44,0.785751597779668,0.541,0.28,3.21946999874735e-40
"SGCG",2.1221005429268e-44,0.48747639664041,0.199,0.047,6.56938665073849e-40
"LRFN5",2.8578143583259e-44,-1.0637215922333,0.241,0.488,8.84693590906949e-40
"TBX20",4.58630371589156e-44,0.644163085358997,0.211,0.055,1.41978204132855e-39
"RUNX1T1",5.30751987059776e-44,-0.777829544393382,0.748,0.838,1.64304892634095e-39
"NAV3",1.44303634776372e-43,-0.975940515654237,0.536,0.705,4.46720762177215e-39
"COL5A1",2.74430979522265e-43,0.619602244548277,0.806,0.566,8.49555983307075e-39
"FNDC5",3.32466405455952e-43,0.402425980661661,0.182,0.041,1.02921625136999e-38
"AL031599.1",4.81640480439311e-43,0.773542018508977,0.208,0.054,1.49101443529597e-38
"MAN2A1",8.7699339229292e-43,0.624501267967518,0.505,0.246,2.71490844452119e-38
"DLC1",1.1822013907814e-42,-0.56462312810776,0.919,0.946,3.65974084544197e-38
"KLHL29",1.34721716332153e-42,0.787852804454325,0.484,0.235,4.17058017249447e-38
"PTPRJ",1.42122194912706e-42,0.667109408951032,0.324,0.121,4.39967678791263e-38
"FAM78B",2.87729398547081e-42,0.467343965845141,0.19,0.046,8.90723899082199e-38
"CYP4B1",3.44153823571895e-42,0.422458180458616,0.209,0.054,1.06539699163152e-37
"GRHL1",5.02852235528149e-42,0.32088991751751,0.112,0.014,1.55667966552449e-37
"NT5DC3",7.26331101743718e-42,0.558846453593545,0.221,0.062,2.24850319166803e-37
"COL4A2",7.27580055997299e-42,-1.02704044469296,0.44,0.614,2.25236957935084e-37
"MYO1E",9.16515104119059e-42,0.654209077492205,0.422,0.19,2.83725580782137e-37
"CEP152",1.4334762239063e-41,0.624700891177279,0.255,0.082,4.43761234634672e-37
"BASP1",3.34354996188044e-41,0.57222076538956,0.315,0.116,1.03506276169933e-36
"ADGRG2",3.52402037418213e-41,0.457746343758929,0.155,0.031,1.09093098723556e-36
"IGSF9B",3.62941283601295e-41,0.487394977636488,0.259,0.082,1.12355733164453e-36
"LINC01204",4.30967251909354e-41,0.384994749160967,0.084,0.006,1.33414532173579e-36
"PLEKHA5",5.02159599931961e-41,-0.714324664006371,0.689,0.8,1.55453547350937e-36
"SH2D4A",7.77720059998248e-41,0.463786160616162,0.182,0.043,2.40758798973658e-36
"GALNT10",1.30311470049157e-40,0.667337022164674,0.527,0.278,4.03405217831177e-36
"VASH1",2.32672170029673e-40,0.441264425708873,0.239,0.073,7.20283236760858e-36
"PALM2-AKAP2",2.50658137271323e-40,-0.929415617906633,0.465,0.635,7.75962395550835e-36
"SEMA3B",2.85481321473082e-40,0.456323803194763,0.226,0.066,8.83764526884221e-36
"SHISA9",3.13108133887718e-40,0.696423657127299,0.111,0.015,9.69288850076209e-36
"CFAP161",3.62380823771914e-40,0.619962798751295,0.253,0.082,1.12182231615071e-35
"DUXAP8",8.89047953803888e-40,0.558096849830068,0.396,0.175,2.75222575059069e-35
"COL4A1",1.59200827278794e-39,-1.14704668885073,0.43,0.591,4.92838001006964e-35
"PAX8-AS1",1.79227802284605e-39,0.628072987657326,0.363,0.154,5.54835507532451e-35
"TIMP2",1.97574977897371e-39,0.602904409192181,0.686,0.426,6.11632859076892e-35
"ACSL3",6.71737807507509e-39,0.628098040165336,0.543,0.29,2.07949873070099e-34
"LINC02381",7.34560791942918e-39,0.452505790755053,0.238,0.074,2.27397984361769e-34
"DHRS3",9.6430616838114e-39,-1.06085509431304,0.271,0.491,2.9852026054575e-34
"ATP11A",2.0000349447398e-38,0.576340119112514,0.585,0.321,6.19150817843101e-34
"HTRA3",1.21776522091555e-37,0.682474080868588,0.512,0.27,3.76983579438826e-33
"PCNX2",2.05735421433442e-37,0.598115074551258,0.542,0.293,6.36895144131508e-33
"GSDME",3.13748561025436e-37,0.323625100743884,0.14,0.028,9.71271420366443e-33
"GALNT12",3.36654674564127e-37,0.36084979846133,0.171,0.041,1.04218187604817e-32
"SETBP1",3.95341634833407e-37,-0.904708828531142,0.556,0.669,1.22385909895378e-32
"ZNF385D",1.14369075320413e-36,-1.10412117708872,0.396,0.572,3.54052346469402e-32
"AL357507.1",1.22128680838198e-36,0.818416163428607,0.272,0.1,3.78073757270809e-32
"PAMR1",1.65749417356045e-36,0.560545679195949,0.41,0.189,5.13110471309109e-32
"MIR99AHG",1.84006957453508e-36,-0.570656748415622,0.956,0.962,5.69630338188823e-32
"SIPA1L3",4.78370818848686e-36,0.573732132139432,0.63,0.373,1.48089254390988e-31
"ADAMTSL4",4.96864513710491e-36,0.454970544756889,0.292,0.11,1.53814347509357e-31
"FAM49B",5.5770432421612e-36,0.538613611221607,0.402,0.185,1.72648527647584e-31
"ADAMTS9-AS2",5.69233467962066e-36,-0.924049454784197,0.411,0.582,1.76217604677017e-31
"STK17A",1.21459491768518e-35,0.443239187900666,0.216,0.066,3.76002148667802e-31
"SLC9A9",1.6662031731256e-35,-0.660037214460553,0.667,0.759,5.15806516304493e-31
"IMPA2",2.1869039750574e-35,0.55162609883456,0.293,0.115,6.76999863558519e-31
"GALNT15",2.98486070568651e-35,0.481585909941723,0.217,0.068,9.24023328659374e-31
"C8orf34",3.33707708964551e-35,-1.18790143701475,0.099,0.299,1.03305895464156e-30
"LINC00968",4.96813530091292e-35,0.39013257133628,0.115,0.019,1.53798564510361e-30
"CERS4",5.19201673168079e-35,0.553412538398226,0.53,0.283,1.60729261962642e-30
"AC008105.3",5.60048502401626e-35,0.472010943574225,0.261,0.094,1.73374214888471e-30
"PRICKLE2",5.99471633307511e-35,-0.840109903381485,0.442,0.6,1.85578433523006e-30
"UTRN",6.5556059698677e-35,0.532816059957963,0.896,0.756,2.02941894009194e-30
"FABP3",7.26958826873817e-35,0.242970239824267,0.068,0.004,2.25044644035328e-30
"C3",8.40688163718107e-35,-0.828209068658701,0.662,0.765,2.60251834842214e-30
"PCDH15",1.27885117607716e-34,0.86625543975581,0.142,0.032,3.95893958578206e-30
"CD248",1.3921935193487e-34,0.383122896798733,0.158,0.038,4.30981347784776e-30
"RADIL",1.40711722765142e-34,0.495838170622856,0.475,0.239,4.35601280164051e-30
"MALAT1",1.73050597458897e-34,-0.171550862243606,1,1,5.35712734553507e-30
"IMMP2L",3.08799615149585e-34,-0.621333230564241,0.807,0.866,9.55950968618571e-30
"SNAPC4",3.89592922288183e-34,0.368494274474545,0.184,0.052,1.20606280952753e-29
"MAST4",4.95283483480527e-34,0.59406099915768,0.851,0.68,1.53324907981067e-29
"SLIT2",5.51690466715669e-34,-0.944979477004981,0.73,0.801,1.7078681778117e-29
"AC007376.2",8.05427653108e-34,0.412687853395191,0.179,0.051,2.49336238572643e-29
"CLDN11",8.93229455970976e-34,0.549492009027197,0.291,0.114,2.76517042684935e-29
"AL008633.1",1.00372417160196e-33,0.693919394737,0.381,0.181,3.10722891802818e-29
"MEDAG",1.13340793295988e-33,0.550108342657947,0.504,0.269,3.50869093806389e-29
"LAMA2",1.18920542043263e-33,-0.759828976344243,0.888,0.895,3.68142322003331e-29
"NFIA",1.23123957066927e-33,-0.465875087550343,0.934,0.953,3.81154833892085e-29
"ARHGAP20",2.7539332901048e-33,0.58917312845002,0.464,0.242,8.52535128617742e-29
"KLHL4",3.01739396344439e-33,0.393557308098833,0.125,0.025,9.3409464926348e-29
"FN1",6.51314734184881e-33,0.654500295906369,0.564,0.32,2.01627502261614e-28
"PREX2",7.44855569373186e-33,-0.928830997313317,0.197,0.392,2.30584938610857e-28
"CPQ",8.76389546347302e-33,0.525011813929195,0.819,0.657,2.71303911862734e-28
"LINC01894",8.79575385367011e-33,0.250082859911068,0.095,0.013,2.72290152048066e-28
"RNF165",9.06403142984298e-33,0.367218133370915,0.142,0.032,2.80595220973649e-28
"NOVA1",1.42509716824127e-32,0.645549110677079,0.716,0.498,4.41167330372451e-28
"SOX13",1.62758421302146e-32,0.487027584267869,0.3,0.123,5.03851244825054e-28
"CDC42BPB",1.77208171121638e-32,0.502544976710885,0.667,0.415,5.48583335341255e-28
"ABI1",1.82562656281805e-32,0.556957713020956,0.547,0.316,5.65159215051583e-28
"LRRC17",2.11718455668989e-32,0.428508147551627,0.173,0.049,6.55416823214489e-28
"C2orf27A",2.9964363519191e-32,0.524621468284643,0.326,0.141,9.27606801463596e-28
"DYNC1H1",4.14538584076661e-32,0.473568637470508,0.705,0.455,1.28328709472612e-27
"UPF3A",4.68446674948839e-32,0.508900243605673,0.559,0.32,1.45017037163912e-27
"CYP1B1-AS1",5.37437265581692e-32,0.640573315366444,0.675,0.463,1.66374454306124e-27
"FOXP2",6.8571740033285e-32,-0.71321748698009,0.639,0.744,2.1227753562104e-27
"LINC02328",1.05717877010654e-31,0.509065943095757,0.181,0.054,3.27270831861882e-27
"MMP16",1.25897719952081e-31,0.833481642797156,0.343,0.163,3.89741571655656e-27
"TSPOAP1",1.79789174531023e-31,0.225477953300997,0.09,0.012,5.56573347595689e-27
"PPP2R2A",2.01307002116197e-31,0.583482962782525,0.646,0.413,6.23186086451111e-27
"TMEM131L",2.44362513578248e-31,0.60633519029129,0.552,0.327,7.56473033284183e-27
"JAG1",2.7920834357055e-31,0.567768711629226,0.383,0.189,8.64345269191353e-27
"KCNAB1",2.89484769323951e-31,0.22309375403223,0.073,0.007,8.96158000396154e-27
"TLNRD1",3.23060907002582e-31,0.356867555870761,0.176,0.051,1.00009964980789e-26
"MEIS2",3.76090385508696e-31,-0.61903716033894,0.729,0.784,1.16426300641927e-26
"TRPV1",4.24477020804803e-31,0.510481635461604,0.437,0.226,1.31405351330543e-26
